"","STATE","EVENT_ID","MONTH_NAME","EVENT_TYPE","FATALITIES_COUNT","avgAGE","Total_POP_.2010","perFATALITIESpop"
"4531","TENNESSEE",243726,"June","Heat",1,3,6346105,1.57576970440924e-05
"4532","TENNESSEE",349897,"September","Wind",1,54,6346105,1.57576970440924e-05
"4533","TENNESSEE",5356963,"May","Tornado",11,26.8181818181818,6346105,0.000173334667485016
"4534","TENNESSEE",5415331,"July","Heat",1,58,6346105,1.57576970440924e-05
"4535","TEXAS",818,"October","Lightning",1,21,25145561,3.97684505825899e-06
"4536","TEXAS",22331,"March","Flood",1,52,25145561,3.97684505825899e-06
"4537","TEXAS",5422862,"September","Lightning",1,18,25145561,3.97684505825899e-06
"4538","TEXAS",5511067,"May","Tornado",1,14,25145561,3.97684505825899e-06
"4539","TEXAS",479416,"December","Winter Storm",1,34,25145561,3.97684505825899e-06
"4540","TEXAS",5288135,"April","Flood",1,19,25145561,3.97684505825899e-06
"4541","TEXAS",3027,"October","Flood",1,56,25145561,3.97684505825899e-06
"4542","TEXAS",344082,"August","Heat",4,67.5,25145561,1.5907380233036e-05
"4543","TEXAS",5284921,"March","Flood",1,60,25145561,3.97684505825899e-06
"4544","TEXAS",542913,"September","Flood",1,64,25145561,3.97684505825899e-06
"4545","TEXAS",126132,"August","Heat",2,64.5,25145561,7.95369011651798e-06
"4546","TEXAS",5496426,"March","Wind",1,23,25145561,3.97684505825899e-06
"4547","TEXAS",240893,"June","Heat",1,3,25145561,3.97684505825899e-06
"4548","TEXAS",607382,"November","Flood",1,33,25145561,3.97684505825899e-06
"4549","TEXAS",210174,"January","Cold",1,99,25145561,3.97684505825899e-06
"4550","TEXAS",5668,"December","Winter Storm",5,12.4,25145561,1.9884225291295e-05
"4551","TEXAS",289353,"February","Winter Storm",1,29,25145561,3.97684505825899e-06
"4552","TEXAS",5156737,"August","Lightning",1,31,25145561,3.97684505825899e-06
"4553","TEXAS",300465,"April","Wind",1,82,25145561,3.97684505825899e-06
"4554","TEXAS",543932,"November","Winter Storm",2,25,25145561,7.95369011651798e-06
"4555","TEXAS",15455,"March","Flood",1,48,25145561,3.97684505825899e-06
"4556","TEXAS",5285490,"April","Flood",1,46,25145561,3.97684505825899e-06
"4557","TEXAS",543807,"September","Flood",1,35,25145561,3.97684505825899e-06
"4558","TEXAS",5389588,"March","Flood",1,65,25145561,3.97684505825899e-06
"4559","TEXAS",344094,"August","Heat",1,70,25145561,3.97684505825899e-06
"4560","TEXAS",192749,"August","Lightning",1,19,25145561,3.97684505825899e-06
"4561","TEXAS",351619,"December","Fog",1,69,25145561,3.97684505825899e-06
"4562","TEXAS",324054,"July","Heat",1,56,25145561,3.97684505825899e-06
"4563","TEXAS",573832,"May","Flood",1,36,25145561,3.97684505825899e-06
"4564","TEXAS",606065,"October","Flood",1,52,25145561,3.97684505825899e-06
"4565","TEXAS",2893,"October","Flood",1,25,25145561,3.97684505825899e-06
"4566","TEXAS",211011,"January","Winter Storm",1,92,25145561,3.97684505825899e-06
"4567","TEXAS",66757,"November","Cold",1,67,25145561,3.97684505825899e-06
"4568","TEXAS",426371,"December","Cold",2,55,25145561,7.95369011651798e-06
"4569","TEXAS",344080,"August","Heat",4,73.5,25145561,1.5907380233036e-05
"4570","TEXAS",359050,"January","Flood",1,36,25145561,3.97684505825899e-06
"4571","TEXAS",290116,"April","Tide/Tsunami",3,17.3333333333333,25145561,1.1930535174777e-05
"4572","TEXAS",12561,"January","Winter Storm",1,34,25145561,3.97684505825899e-06
"4573","TEXAS",234601,"July","Heat",1,79,25145561,3.97684505825899e-06
"4574","TEXAS",481489,"October","Flood",4,38.75,25145561,1.5907380233036e-05
"4575","TEXAS",407265,"August","Flood",1,38,25145561,3.97684505825899e-06
"4576","TEXAS",383393,"July","Lightning",2,26.5,25145561,7.95369011651798e-06
"4577","TEXAS",22726,"March","Flood",1,2,25145561,3.97684505825899e-06
"4578","TEXAS",5525960,"August","Lightning",1,86,25145561,3.97684505825899e-06
"4579","TEXAS",298017,"May","Heat",1,1,25145561,3.97684505825899e-06
"4580","TEXAS",135388,"September","Hurricane",8,65.875,25145561,3.18147604660719e-05
"4581","TEXAS",5307358,"July","Flood",1,49,25145561,3.97684505825899e-06
"4582","TEXAS",428124,"February","Tornado",1,74,25145561,3.97684505825899e-06
"4583","TEXAS",5176322,"July","Heat",17,69.0588235294118,25145561,6.76063659904028e-05
"4584","TEXAS",5301187,"June","Wind",1,40,25145561,3.97684505825899e-06
"4585","TEXAS",252235,"September","Lightning",1,21,25145561,3.97684505825899e-06
"4586","TEXAS",183188,"June","Lightning",2,37.5,25145561,7.95369011651798e-06
"4587","TEXAS",324052,"July","Heat",2,73.5,25145561,7.95369011651798e-06
"4588","TEXAS",65969,"December","Fog",1,51,25145561,3.97684505825899e-06
"4589","TEXAS",5528311,"August","Flood",1,17,25145561,3.97684505825899e-06
"4590","TEXAS",10028,"January","Flood",1,36,25145561,3.97684505825899e-06
"4591","TEXAS",200777,"November","Heat",3,64,25145561,1.1930535174777e-05
"4592","TEXAS",49084,"August","Heat",1,55,25145561,3.97684505825899e-06
"4593","TEXAS",15231,"March","Flood",1,80,25145561,3.97684505825899e-06
"4594","TEXAS",5296370,"May","Lightning",1,12,25145561,3.97684505825899e-06
"4595","TEXAS",190066,"July","Wind",1,84,25145561,3.97684505825899e-06
"4596","TEXAS",486644,"February","Winter Storm",1,46,25145561,3.97684505825899e-06
"4597","TEXAS",5262771,"July","Heat",1,68,25145561,3.97684505825899e-06
"4598","TEXAS",582021,"May","Flood",1,81,25145561,3.97684505825899e-06
"4599","TEXAS",344093,"August","Heat",1,76,25145561,3.97684505825899e-06
"4600","TEXAS",140476,"December","Winter Storm",1,31,25145561,3.97684505825899e-06
"4601","TEXAS",22372,"March","Flood",1,80,25145561,3.97684505825899e-06
"4602","TEXAS",583168,"May","Heat",1,38,25145561,3.97684505825899e-06
"4603","TEXAS",306637,"June","Wind",1,83,25145561,3.97684505825899e-06
"4604","TEXAS",392173,"June","Tide/Tsunami",1,28,25145561,3.97684505825899e-06
"4605","TEXAS",523159,"May","Tide/Tsunami",1,40,25145561,3.97684505825899e-06
"4606","TEXAS",214575,"February","Winter Storm",1,23,25145561,3.97684505825899e-06
"4607","TEXAS",575884,"May","Tornado",1,59,25145561,3.97684505825899e-06
"4608","TEXAS",309334,"May","Wind",1,35,25145561,3.97684505825899e-06
"4609","TEXAS",576688,"May","Flood",1,47,25145561,3.97684505825899e-06
"4610","TEXAS",5428873,"November","Flood",1,24,25145561,3.97684505825899e-06
"4611","TEXAS",359051,"January","Flood",1,36,25145561,3.97684505825899e-06
"4612","TEXAS",7368,"December","Flood",1,7,25145561,3.97684505825899e-06
"4613","TEXAS",60389,"September","Hurricane",1,80,25145561,3.97684505825899e-06
"4614","TEXAS",604968,"October","Flood",2,42.5,25145561,7.95369011651798e-06
"4615","TEXAS",43838,"July","Flood",1,74,25145561,3.97684505825899e-06
"4616","TEXAS",68362,"December","Winter Storm",1,65,25145561,3.97684505825899e-06
"4617","TEXAS",348908,"September","Fire",1,76,25145561,3.97684505825899e-06
"4618","TEXAS",564379,"February","Winter Storm",2,46,25145561,7.95369011651798e-06
"4619","TEXAS",5312095,"July","Flood",1,32,25145561,3.97684505825899e-06
"4620","TEXAS",606066,"October","Flood",2,51.5,25145561,7.95369011651798e-06
"4621","TEXAS",606068,"October","Flood",1,50,25145561,3.97684505825899e-06
"4622","TEXAS",186478,"June","Heat",1,49,25145561,3.97684505825899e-06
"4623","TEXAS",345067,"August","Fire",1,38,25145561,3.97684505825899e-06
"4624","TEXAS",5372565,"July","Lightning",1,21,25145561,3.97684505825899e-06
"4625","TEXAS",51439,"August","Flood",2,20,25145561,7.95369011651798e-06
"4626","TEXAS",51446,"August","Flood",2,38,25145561,7.95369011651798e-06
"4627","TEXAS",560792,"April","Wind",1,33,25145561,3.97684505825899e-06
"4628","TEXAS",249818,"July","Tide/Tsunami",1,22,25145561,3.97684505825899e-06
"4629","TEXAS",259392,"August","Tide/Tsunami",1,45,25145561,3.97684505825899e-06
"4630","TEXAS",204488,"December","Winter Storm",1,56,25145561,3.97684505825899e-06
"4631","TEXAS",606480,"December","Tornado",2,57,25145561,7.95369011651798e-06
"4632","TEXAS",31309,"May","Lightning",1,23,25145561,3.97684505825899e-06
"4633","TEXAS",5478436,"September","Hurricane",1,3,25145561,3.97684505825899e-06
"4634","TEXAS",7011,"December","Tornado",1,80,25145561,3.97684505825899e-06
"4635","TEXAS",254495,"July","Flood",2,83.5,25145561,7.95369011651798e-06
"4636","TEXAS",205181,"February","Flood",1,55,25145561,3.97684505825899e-06
"4637","TEXAS",201149,"December","Winter Storm",1,56,25145561,3.97684505825899e-06
"4638","TEXAS",567284,"March","Winter Storm",1,41,25145561,3.97684505825899e-06
"4639","TEXAS",32626,"May","Flood",4,19.75,25145561,1.5907380233036e-05
"4640","TEXAS",32627,"May","Flood",2,74,25145561,7.95369011651798e-06
"4641","TEXAS",260962,"September","Flood",1,41,25145561,3.97684505825899e-06
"4642","TEXAS",261086,"September","Flood",1,57,25145561,3.97684505825899e-06
"4643","TEXAS",12919,"January","Flood",2,76,25145561,7.95369011651798e-06
"4644","TEXAS",5315226,"August","Wind",1,31,25145561,3.97684505825899e-06
"4645","TEXAS",88127,"March","Fire",1,64,25145561,3.97684505825899e-06
"4646","TEXAS",165332,"April","Flood",1,50,25145561,3.97684505825899e-06
"4647","TEXAS",5156736,"August","Lightning",1,27,25145561,3.97684505825899e-06
"4648","TEXAS",33323,"May","Flood",1,6,25145561,3.97684505825899e-06
"4649","TEXAS",33333,"May","Flood",1,57,25145561,3.97684505825899e-06
"4650","TEXAS",33364,"May","Flood",1,21,25145561,3.97684505825899e-06
"4651","TEXAS",5428985,"November","Flood",1,28,25145561,3.97684505825899e-06
"4652","TEXAS",488078,"December","Winter Storm",3,48.6666666666667,25145561,1.1930535174777e-05
"4653","TEXAS",14392,"March","Flood",1,50,25145561,3.97684505825899e-06
"4654","TEXAS",166502,"April","Flood",1,43,25145561,3.97684505825899e-06
"4655","TEXAS",34841,"May","Flood",2,22,25145561,7.95369011651798e-06
"4656","TEXAS",5263586,"August","Heat",1,60,25145561,3.97684505825899e-06
"4657","TEXAS",136422,"September","Tide/Tsunami",6,59.5,25145561,2.38610703495539e-05
"4658","TEXAS",195262,"October","Flood",1,47,25145561,3.97684505825899e-06
"4659","TEXAS",354155,"January","Wind",1,58,25145561,3.97684505825899e-06
"4660","TEXAS",5164919,"July","Heat",1,72,25145561,3.97684505825899e-06
"4661","TEXAS",5146404,"May","Wind",1,43,25145561,3.97684505825899e-06
"4662","TEXAS",225879,"April","Flood",1,73,25145561,3.97684505825899e-06
"4663","TEXAS",5146784,"May","Tornado",2,75,25145561,7.95369011651798e-06
"4664","TEXAS",5256253,"June","Hurricane",22,43.4090909090909,25145561,8.74905912816978e-05
"4665","TEXAS",5319534,"October","Flood",1,43,25145561,3.97684505825899e-06
"4666","TEXAS",5171151,"August","Heat",1,78,25145561,3.97684505825899e-06
"4667","TEXAS",196651,"November","Fog",1,42,25145561,3.97684505825899e-06
"4668","TEXAS",5528069,"July","Heat",1,82,25145561,3.97684505825899e-06
"4669","TEXAS",5148672,"June","Flood",1,26,25145561,3.97684505825899e-06
"4670","TEXAS",573789,"April","Wind",1,65,25145561,3.97684505825899e-06
"4671","TEXAS",227518,"June","Lightning",1,30,25145561,3.97684505825899e-06
"4672","TEXAS",380875,"June","Lightning",1,33,25145561,3.97684505825899e-06
"4673","TEXAS",21760,"March","Tornado",1,53,25145561,3.97684505825899e-06
"4674","TEXAS",606484,"December","Tornado",1,0,25145561,3.97684505825899e-06
"4675","TEXAS",31738,"May","Lightning",1,28,25145561,3.97684505825899e-06
"4676","TEXAS",356679,"December","Winter Storm",1,72,25145561,3.97684505825899e-06
"4677","TEXAS",117638,"June","Tide/Tsunami",1,21,25145561,3.97684505825899e-06
"4678","TEXAS",595086,"September","Heat",1,50,25145561,3.97684505825899e-06
"4679","TEXAS",445,"December","Winter Storm",1,14,25145561,3.97684505825899e-06
"4680","TEXAS",822,"October","Flood",2,26,25145561,7.95369011651798e-06
"4681","TEXAS",324042,"July","Heat",9,69.1111111111111,25145561,3.57916055243309e-05
"4682","TEXAS",324048,"July","Heat",1,4,25145561,3.97684505825899e-06
"4683","TEXAS",5262774,"August","Heat",1,96,25145561,3.97684505825899e-06
"4684","TEXAS",5262775,"August","Heat",1,35,25145561,3.97684505825899e-06
"4685","TEXAS",453032,"May","Flood",2,55.5,25145561,7.95369011651798e-06
"4686","TEXAS",68446,"December","Winter Storm",1,19,25145561,3.97684505825899e-06
"4687","TEXAS",61916,"October","Lightning",1,30,25145561,3.97684505825899e-06
"4688","TEXAS",596835,"August","Heat",1,0,25145561,3.97684505825899e-06
"4689","TEXAS",5392402,"April","Flood",3,6.66666666666667,25145561,1.1930535174777e-05
"4690","TEXAS",5263578,"June","Heat",1,73,25145561,3.97684505825899e-06
"4691","TEXAS",576722,"May","Flood",1,23,25145561,3.97684505825899e-06
"4692","TEXAS",42894,"June","Flood",2,20,25145561,7.95369011651798e-06
"4693","TEXAS",578263,"May","Heat",1,14,25145561,3.97684505825899e-06
"4694","TEXAS",386073,"May","Fire",1,80,25145561,3.97684505825899e-06
"4695","TEXAS",5263584,"August","Heat",1,65,25145561,3.97684505825899e-06
"4696","TEXAS",234586,"May","Flood",1,47,25145561,3.97684505825899e-06
"4697","TEXAS",480232,"October","Heat",1,26,25145561,3.97684505825899e-06
"4698","TEXAS",5263587,"August","Heat",1,79,25145561,3.97684505825899e-06
"4699","TEXAS",5263588,"August","Heat",1,79,25145561,3.97684505825899e-06
"4700","TEXAS",5669,"December","Winter Storm",1,19,25145561,3.97684505825899e-06
"4701","TEXAS",178464,"June","Heat",1,53,25145561,3.97684505825899e-06
"4702","TEXAS",45919,"June","Tide/Tsunami",1,23,25145561,3.97684505825899e-06
"4703","TEXAS",46093,"June","Flood",1,14,25145561,3.97684505825899e-06
"4704","TEXAS",207794,"December","Winter Storm",1,63,25145561,3.97684505825899e-06
"4705","TEXAS",519892,"May","Flood",1,3,25145561,3.97684505825899e-06
"4706","TEXAS",249339,"July","Tide/Tsunami",2,22.5,25145561,7.95369011651798e-06
"4707","TEXAS",5284299,"March","Cold",2,70,25145561,7.95369011651798e-06
"4708","TEXAS",136896,"September","Tide/Tsunami",1,40,25145561,3.97684505825899e-06
"4709","TEXAS",5171150,"August","Heat",1,59,25145561,3.97684505825899e-06
"4710","TEXAS",481484,"October","Flood",1,51,25145561,3.97684505825899e-06
"4711","TEXAS",581260,"May","Lightning",1,56,25145561,3.97684505825899e-06
"4712","TEXAS",581620,"May","Flood",1,42,25145561,3.97684505825899e-06
"4713","TEXAS",5171154,"August","Heat",1,46,25145561,3.97684505825899e-06
"4714","TEXAS",49085,"August","Heat",1,75,25145561,3.97684505825899e-06
"4715","TEXAS",356674,"December","Winter Storm",1,35,25145561,3.97684505825899e-06
"4716","TEXAS",49375,"July","Flood",1,62,25145561,3.97684505825899e-06
"4717","TEXAS",38305,"June","Flood",2,61,25145561,7.95369011651798e-06
"4718","TEXAS",390432,"June","Heat",1,42,25145561,3.97684505825899e-06
"4719","TEXAS",5478551,"September","Heat",8,64.875,25145561,3.18147604660719e-05
"4720","TEXAS",22340,"March","Flood",1,24,25145561,3.97684505825899e-06
"4721","TEXAS",22341,"March","Flood",1,49,25145561,3.97684505825899e-06
"4722","TEXAS",583166,"May","Flood",1,79,25145561,3.97684505825899e-06
"4723","TEXAS",183137,"June","Heat",1,37,25145561,3.97684505825899e-06
"4724","TEXAS",463359,"June","Heat",1,17,25145561,3.97684505825899e-06
"4725","TEXAS",392165,"June","Heat",1,24,25145561,3.97684505825899e-06
"4726","TEXAS",277632,"February","Cold",1,71,25145561,3.97684505825899e-06
"4727","TEXAS",5428305,"November","Flood",1,35,25145561,3.97684505825899e-06
"4728","TEXAS",33322,"May","Flood",2,78.5,25145561,7.95369011651798e-06
"4729","TEXAS",5156738,"August","Heat",1,61,25145561,3.97684505825899e-06
"4730","TEXAS",214782,"February","Winter Storm",1,30,25145561,3.97684505825899e-06
"4731","TEXAS",5481037,"September","Hurricane",1,79,25145561,3.97684505825899e-06
"4732","TEXAS",5173887,"August","Heat",1,74,25145561,3.97684505825899e-06
"4733","TEXAS",5419787,"August","Lightning",1,27,25145561,3.97684505825899e-06
"4734","TEXAS",592412,"August","Heat",1,5,25145561,3.97684505825899e-06
"4735","TEXAS",5311543,"July","Flood",4,43,25145561,1.5907380233036e-05
"4736","TEXAS",5174317,"September","Heat",5,63.4,25145561,1.9884225291295e-05
"4737","TEXAS",5311769,"July","Flood",1,36,25145561,3.97684505825899e-06
"4738","TEXAS",5311772,"July","Flood",1,74,25145561,3.97684505825899e-06
"4739","TEXAS",159549,"May","Tide/Tsunami",1,17,25145561,3.97684505825899e-06
"4740","TEXAS",5158936,"September","Heat",1,88,25145561,3.97684505825899e-06
"4741","TEXAS",368870,"March","Flood",1,45,25145561,3.97684505825899e-06
"4742","TEXAS",5411821,"June","Lightning",1,65,25145561,3.97684505825899e-06
"4743","TEXAS",27708,"April","Tornado",7,48.8571428571429,25145561,2.78379154078129e-05
"4744","TEXAS",5129007,"January","Winter Storm",1,18,25145561,3.97684505825899e-06
"4745","TEXAS",5331188,"December","Wind",2,53,25145561,7.95369011651798e-06
"4746","TEXAS",5129543,"January","Winter Storm",1,61,25145561,3.97684505825899e-06
"4747","TEXAS",5137141,"March","Lightning",1,55,25145561,3.97684505825899e-06
"4748","TEXAS",329284,"July","Fire",1,23,25145561,3.97684505825899e-06
"4749","TEXAS",586732,"June","Flood",1,11,25145561,3.97684505825899e-06
"4750","TEXAS",218469,"March","Winter Storm",1,22,25145561,3.97684505825899e-06
"4751","TEXAS",188834,"September","Flood",1,44,25145561,3.97684505825899e-06
"4752","TEXAS",5137677,"March","Flood",2,3.5,25145561,7.95369011651798e-06
"4753","TEXAS",294306,"April","Fire",1,50,25145561,3.97684505825899e-06
"4754","TEXAS",31321,"May","Flood",1,80,25145561,3.97684505825899e-06
"4755","TEXAS",5478434,"September","Hurricane",2,49.5,25145561,7.95369011651798e-06
"4756","TEXAS",469652,"July","Heat",1,29,25145561,3.97684505825899e-06
"4757","TEXAS",5486450,"January","Wind",1,42,25145561,3.97684505825899e-06
"4758","TEXAS",504726,"March","Tide/Tsunami",1,18,25145561,3.97684505825899e-06
"4759","TEXAS",117681,"June","Wind",1,41,25145561,3.97684505825899e-06
"4760","TEXAS",589290,"June","Tide/Tsunami",2,12,25145561,7.95369011651798e-06
"4761","TEXAS",589773,"June","Flood",1,11,25145561,3.97684505825899e-06
"4762","TEXAS",589831,"June","Flood",1,19,25145561,3.97684505825899e-06
"4763","TEXAS",5488450,"December","Fire",1,63,25145561,3.97684505825899e-06
"4764","TEXAS",5315149,"August","Lightning",1,43,25145561,3.97684505825899e-06
"4765","TEXAS",277628,"February","Cold",1,36,25145561,3.97684505825899e-06
"4766","TEXAS",87528,"March","Flood",1,43,25145561,3.97684505825899e-06
"4767","TEXAS",193148,"August","Heat",1,1,25145561,3.97684505825899e-06
"4768","TEXAS",125597,"September","Tide/Tsunami",1,19,25145561,3.97684505825899e-06
"4769","TEXAS",5163770,"July","Heat",8,65.625,25145561,3.18147604660719e-05
"4770","TEXAS",56230,"September","Lightning",1,53,25145561,3.97684505825899e-06
"4771","TEXAS",5163947,"July","Heat",1,83,25145561,3.97684505825899e-06
"4772","TEXAS",56631,"August","Lightning",1,25,25145561,3.97684505825899e-06
"4773","TEXAS",126133,"July","Heat",2,89.5,25145561,7.95369011651798e-06
"4774","TEXAS",5169678,"August","Heat",2,77,25145561,7.95369011651798e-06
"4775","TEXAS",166407,"April","Flood",5,4.2,25145561,1.9884225291295e-05
"4776","TEXAS",224669,"April","Heat",1,1,25145561,3.97684505825899e-06
"4777","TEXAS",401316,"July","Wind",2,54,25145561,7.95369011651798e-06
"4778","TEXAS",569861,"May","Wind",1,87,25145561,3.97684505825899e-06
"4779","TEXAS",225226,"April","Lightning",1,67,25145561,3.97684505825899e-06
"4780","TEXAS",5164918,"July","Heat",1,2,25145561,3.97684505825899e-06
"4781","TEXAS",136437,"September","Hurricane",2,34.5,25145561,7.95369011651798e-06
"4782","TEXAS",5273251,"November","Flood",1,19,25145561,3.97684505825899e-06
"4783","TEXAS",136460,"September","Hurricane",1,40,25145561,3.97684505825899e-06
"4784","TEXAS",592931,"July","Heat",1,25,25145561,3.97684505825899e-06
"4785","TEXAS",168553,"June","Dust Storm",2,54.5,25145561,7.95369011651798e-06
"4786","TEXAS",58491,"August","Flood",2,27.5,25145561,7.95369011651798e-06
"4787","TEXAS",207958,"December","Winter Storm",1,58,25145561,3.97684505825899e-06
"4788","TEXAS",36984,"June","Flood",1,4,25145561,3.97684505825899e-06
